STAT_LEVL_CODE;NUTS_ID;NUTS_NAME;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
2;PL21;Malopolskie;;;;;;;;;;;5471,267167;5278,220162;5507,76264;5659,827366;6001,503414;6034,059955;6523,262955;7086,630715;7468,354063;8042,961675;8407,813685;8495,549688;9012,957388;9358,888339;10043,12031;10507,85231;11349,39615;12360,24248;13014,86292;12909,3182;14035,80096;15210,62865;15797,2404;16004,2078;16656,3864;17999,8906;18095,41271;19110,254;20175,16839;21426,62121;22620,15494;23839,74235
3;PL213;Miasto Kraków;;;;;;;;;;;8846,181764;8179,818684;8642,525394;9123,682852;9802,198496;9985,088368;10938,32866;12058,20834;12588,0341;14145,98869;14447,98601;13988,29656;14981,26727;15760,22727;17500,8184;18197,76538;20185,86729;22204,99576;22715,52283;22584,70961;24913,22888;26667,42014;27749,47062;28904,38223;30184,99195;32523,43211;33057,56632;34847,92179;36972,79575;39262,79759;41560,54212;43819,73682
3;PL214;Krakowski;;;;;;;;;;;3612,756246;3538,418013;3698,782328;3789,179704;4019,590257;4045,391748;4378,82719;4765,118017;5100,443587;5359,893775;5690,11125;6505,026624;6755,502512;7058,719958;7335,737834;7815,683814;8487,009632;9287,241399;10401,34612;10193,76265;10953,76856;12123,80991;12729,58175;12937,17018;13472,45848;14862,69025;15188,83912;15978,63328;16996,41843;18031,01125;19101,07274;20123,50921
3;PL217;Tarnowski;;;;;;;;;;;4349,802607;4242,762154;4397,698162;4465,719159;4699,416756;4694,525476;5037,156179;5434,323364;5772,458747;6041,533718;6405,968346;6485,624884;6936,070712;7033,571735;7622,536304;7857,472205;8471,169164;9028,113499;9599,884225;9492,462019;10748,98952;12126,11466;12579,43569;12102,92036;12294,91192;13174,83459;12885,90519;13645,72;14189,70441;15044,54222;15739,22562;16539,0638
3;PL218;Nowosadecki;;;;;;;;;;;4201,176461;4090,54345;4231,5214;4282,303559;4496,656792;4478,529321;4798,427001;5166,563867;5472,52216;5727,759931;6124,76521;6330,209589;6604,312657;6692,754879;7190,573586;7666,975025;8017,671009;8731,834322;9552,109299;9479,460902;9918,432375;10770,06588;11118,17459;11092,4672;11837,45692;12552,02002;12206,05924;12890,55587;13346,01679;14105,64148;14700,43178;15397,12202
3;PL219;Nowotarski;;;;;;;;;;;4020,9219;3910,682875;4037,991551;4090,938495;4290,435748;4268,707818;4568,498125;4915,810675;5198,835423;5436,785312;5821,490733;5961,45975;6283,089114;6470,913724;6796,714383;7196,257543;7548,086657;8174,236537;8717,86115;8799,03477;9424,239513;9772,607787;10275,52486;10268,1259;10622,22031;11433,15;11548,7454;12220,2237;12950,0911;13785,30671;14597,29382;15420,6668
3;PL21A;Oswiecimski;;;;;;;;;;;6092,262432;5929,841355;6124,352464;6204,511763;6509,912326;6474,94333;6929,249199;7447,949767;7878,222227;8240,30163;8523,44413;8351,811702;8960,340919;9329,382121;9561,00643;9944,513708;10389,0094;11191,47331;11501,98614;11510,32508;12430,61062;13502,17161;13807,21523;13700,88641;14131,16751;15325,13154;15269,08601;16191,85241;17044,06571;18144,71278;19146,38629;20217,70667
2;PL22;Slaskie;;;;;;;;;;;6243,474518;5925,365536;6205,217858;6522,979663;6969,99387;7085,428717;7726,086995;8449,64492;8981,613198;9414,361324;9890,047962;10286,78697;10960,24351;11249,23598;12565,72546;12694,07492;13266,43336;14592,83538;15481,97012;15453,92309;17058,4555;18313,78737;18893,81671;18687,85148;19359,85002;20686,61436;20616,34551;21538,50946;22559,47439;23791,82814;24965,80447;26185,00797
3;PL224;Czestochowski;;;;;;;;;;;5412,568024;5259,017492;5488,063448;5625,927047;5969,003732;6006,711811;6506,053989;7067,670416;7460,836317;7750,463795;8275,90359;9124,987606;9133,142244;9371,848014;10561,88041;10900,93764;10971,75561;12240,14936;12497,33697;12127,86198;13313,41398;14377,68006;14974,79957;15122,87308;15709,9301;16888,57561;17107,54922;17905,75896;18968,33664;20091,70837;21258,69994;22411,5276
3;PL225;Bielski;;;;;;;;;;;6508,364814;6224,244087;6515,100389;6815,630192;7269,216305;7374,986255;8029,287065;8779,158912;9324,937934;9748,587365;10355,97518;10586,82966;10836,83273;11101,65696;11943,80799;12150,86235;12682,17538;13689,7341;14491,95704;14838,31887;15898,62275;16950,906;17871,29403;17887,15136;18954,26614;20981,44065;21137,3605;22013,81397;23170,23102;24408,23664;25667,69684;26905,17734
3;PL227;Rybnicki;;;;;;;;;;;5138,568041;4903,012716;5122,922333;5362,460745;5715,838565;5792,079282;6297,033837;6876,257435;7299,133649;7638,193349;8072,215669;8667,795805;8850,508829;9168,393622;11328,38352;11291,62628;11126,81043;11914,46693;13806,61751;13215,53818;15673,67986;17172,21453;17211,08917;16376,64671;16590,52484;17608,84389;17184,48131;17919,0713;18500,08882;19410,08882;20155,4324;21008,66074
3;PL228;Bytomski;;;;;;;;;;;4706,103956;4473,728952;4659,20337;4852,042685;5160,764776;5217,188154;5662,739712;6172,276774;6503,140783;6789,810281;7257,656805;7807,112534;8498,514693;8517,544794;9028,533493;9547,560091;9947,922615;10687,79941;11157,2418;11246,5965;12412,71811;13079,15833;13375,36445;13366,35669;13790,13717;14805,66731;14410,1306;15067,90434;15553,81451;16351,87959;16992,46711;17743,26089
3;PL229;Gliwicki;;;;;;;;;;;5897,481596;5571,587906;5917,192725;6260,74918;6739,322108;6935,657583;7620,952293;8390,260044;8976,876464;9476,6485;9948,474532;10068,31378;10508,13987;10766,63509;12040,47139;12178,83034;13518,05492;15159,32682;15939,22373;16314,6953;18775,6579;19908,44775;21416,49256;21310,26913;22632,4198;23975,31427;24479,16794;25608,61982;27236,72528;28866,03575;30613,98557;32299,68426
3;PL22A;Katowicki;;;;;;;;;;;7929,294583;7420,129652;7787,774556;8256,33581;8844,877491;9175,491635;10041,17611;11000,13702;11732,89937;12375,16729;13020,34233;13310,66411;15264,08997;14992,19411;16111,9857;16582,71018;17213,72145;19299,51516;20333,53559;20704,55867;21702,23158;23483,1117;24088,97262;24576,54583;25134,52188;26562,87705;25865,52685;27071,56785;27962,40376;29423,38314;30599,57579;31980,24099
3;PL22B;Sosnowiecki;;;;;;;;;;;6112,785142;5726,582739;5981,324522;6355,656739;6780,106396;6865,932845;7456,507572;8125,981953;8615,53657;8977,676144;9271,512823;9025,823693;9882,622155;10298,64302;12396,36376;11814,18049;13368,77161;14420,12306;14431,84169;13350,21839;15108,23944;16142,87917;16730,59124;16390,58659;17443,70317;18543,78693;18845,92856;19747,53073;20971,22581;22246,7391;23587,67214;24907,67046
3;PL22C;Tyski;;;;;;;;;;;7959,334772;7569,028395;7853,977755;8306,291647;8907,339477;8777,02657;9639,787253;10598,74028;11345,181;11962,9875;12241,35856;13615,35966;14029,08204;15707,6293;16541,00666;16690,15153;16481,28461;18616,0512;20877,04873;22147,30651;24015,34584;25663,79964;25630,89215;24122,3949;23993,67628;25372,17787;25295,3836;26284,89158;27463,66015;28829,37101;30147,92571;31479,53587
1;PL4;Makroregion Pólnocno-Zachodni;;;;;;;;;;;6186,477012;5963,187716;6207,203015;6391,11703;6771,741724;6794,099398;7329,196914;7936,539953;8352,927444;9001,751338;9489,986668;9735,980045;10021,18006;10270,00386;11206,73206;11810,26339;12408,44531;13575,29197;14200,23073;14283,56318;15336,61023;16297,84213;17108,22404;17370,51685;18075,50785;19475,02839;19514,0501;20374,54128;21397,07868;22561,79201;23703,31635;24855,58683
2;PL41;Wielkopolskie;;;;;;;;;;;6401,030035;6167,06343;6421,967039;6610,769392;7003,476225;7036,240194;7599,060241;8237,594668;8676,768698;9382,813606;9971,099325;10289,48283;10543,83512;10987,04043;12086,00944;12719,66121;13333,63692;14621,16333;15314,6131;15650,56021;16706,76076;17878,92365;18819,513;19223,93686;19945,90939;21558,15311;21667,36802;22703,57522;23906,12711;25267,72567;26601,00188;27941,94207
3;PL411;Pilski;;;;;;;;;;;5569,245186;5371,305409;5541,959702;5642,729065;5929,293752;5909,350891;6317,402223;6770,458813;6743,648317;7499,35648;7872,013267;8224,537031;8203,918255;8401,646184;9267,738555;9722,928171;9792,169876;10872,42328;11117,51339;11498,16529;12115,77439;12759,16517;13277,12943;13602,62408;13954,67658;15363,73537;15238,06279;16005,40168;16744,6216;17702,80809;18574,0572;19504,12991
3;PL414;Koninski;;;;;;;;;;;3369,694061;3333,553941;3516,487201;3654,187691;3924,993711;3992,332098;4361,587209;4776,383966;4853,52495;6913,556918;7404,371534;7866,535009;8145,730735;8616,799798;9100,507026;9569,529756;9720,500989;10545,58204;10959,60227;11541,86235;12134,24476;13167,92481;13734,24085;13676,96354;14049,7448;15005,10505;15137,77785;15909,56337;16811,14939;17823,93708;18826,34042;19836,98005
3;PL415;Miasto Poznan;;;;;;;;;;;12739,16165;11751,52024;12206,13113;12689,09806;13405,60934;13413,20423;14415,21872;15493,27916;15470,92827;17363,65513;18276,02969;18591,03838;19545,71216;19903,66716;22182,25606;23645,39633;24562,07926;27497,29085;28590,13613;29045,33721;31168,88382;32750,44776;34714,75102;35801,48331;36830,48403;38971,24427;39152,44885;41246,21407;43501,24389;46183,5717;48761,78211;51434,60252
3;PL416;Kaliski;;;;;;;;;;;5042,010452;4890,244718;5086,012443;5214,880197;5510,622594;5532,524154;5979,027876;6500,268921;7230,498099;6991,112357;7376,707974;7803,784334;7900,978237;8130,148834;9057,327107;9566,973221;10124,14895;10846,01436;11540,33864;11886,08771;12805,67459;13928,74045;14848,78186;15133,44223;16069,64456;18045,98854;17811,96367;18701,1468;19501,49127;20593,34218;21555,85279;22603,18155
3;PL417;Leszczynski;;;;;;;;;;;5309,281389;5147,567401;5352,240097;5483,874534;5797,83972;5821,271622;6284,860501;6829,933165;7581,02743;7357,368523;7860,84529;8025,521584;8251,040905;8822,664085;9804,361363;10155,58765;10908,40656;11865,76659;12407,84596;12534,29935;13711,89732;14703,48813;15562,65836;15984,92233;16584,79305;17818,48413;17851,57865;18710,72866;19669,78071;20786,11796;21861,63577;22956,16757
3;PL418;Poznanski;;;;;;;;;;;6730,235222;6583,17804;6930,556172;7186,73232;7684,44574;7799,562696;8521,118227;9367,487062;10496,12737;10303,50104;10960,76174;11130,57402;11068,76408;11945,89997;13081,47129;13663,55472;14912,18073;16260,88284;17431,26865;17610,93617;18568,03535;20156,86779;20984,308;21481,82688;22453,31241;24380,29175;25000,47316;25894,45494;27438,35337;28801,62516;30329,63452;31683,65431
2;PL42;Zachodniopomorskie;;;;;;;;;;;6340,789005;6090,853371;6318,429133;6486,912364;6850,913166;6839,81521;7345,279208;7918,286882;8299,163612;8830,785302;9227,976931;9352,972152;9662,255208;9607,776193;10176,9154;10686,30757;11267,05323;12228,60556;12953,49582;12655,69936;13676,25442;14373,90561;15013,00615;15043,17365;15686,93897;16914,51555;16759,61721;17440,5597;18177,82461;19101,39105;19961,77131;20866,48809
3;PL424;Miasto Szczecin;;;;;;;;;;;9469,010229;8839,867623;9181,880701;9434,80486;9968,591432;9940,92094;10729,50778;11567,40686;12139,25901;12962,95922;13682,33002;13693,33941;14160,34591;13847,977;14178,03577;15294,58417;16210,11684;17322,50981;18309,02928;17787,68588;18950,39972;20104,88284;20907,30364;20960,35685;21981,33444;23770,37907;23258,78039;24301,32327;25185,56315;26498,7938;27611,48091;28870,39857
3;PL426;Koszalinski;;;;;;;;;;;5913,542653;5724,419526;5928,691525;6072,608326;6399,095814;6387,025873;6843,936635;7375,939313;7721,88665;8195,113758;8303,827296;8655,970493;9062,297388;9220,672643;9997,368675;10337,75695;11255,89098;11741,59498;12717,91451;12658,3334;13857,83338;14110,64197;14719,82894;14889,88073;15327,64888;16590,15465;16382,90856;17044,17305;17698,16004;18574,18614;19357,60091;20202,46703
3;PL427;Szczecinecko-pyrzycki;;;;;;;;;;;4640,939916;4492,957409;4651,957435;4766,706322;5024,726005;5010,458715;5366,24512;5775,119178;6040,540763;6412,539602;6900,374314;6894,190152;7072,481923;7007,518057;7592,373958;7819,194233;8228,430631;9088,308132;9242,681641;9199,718143;9776,271697;10388,74395;10766,7726;10864,67619;11361,47355;12067,72078;12128,42251;12626,04642;13297,21591;14018,15319;14760,28731;15495,50234
3;PL428;Szczecinski;;;;;;;;;;;5547,49096;5389,328928;5599,21684;5759,234938;6095,847019;6099,911887;6549,083591;7071,921898;7421,954585;7901,85418;8157,404459;8329,805087;8562,89235;8585,261976;9201,326201;9591,007634;9813,301706;11096,2423;11933,55233;11448,99776;12631,69628;13345,1246;14095,24542;13948,72062;14552,3205;15735,92126;15698,43087;16281,40526;17007,64078;17838,588;18651,47522;19470,20167
2;PL43;Lubuskie;;;;;;;;;;;5226,164124;5079,300326;5315,013483;5509,340694;5877,664425;5922,235134;6416,112796;6978,93729;7380,589048;8036,810303;8337,303245;8544,706651;8889,696811;8998,322284;10009,22923;10664,84034;11231,90702;12331,70066;12549,77351;12412,64361;13498,64761;14174,22795;14814,32377;14968,16419;15699,01266;16637,5685;16735,89153;17269,90239;18119,95317;18978,6656;19892,22201;20768,14877
3;PL431;Gorzowski;;;;;;;;;;;5823,004629;5635,737048;5881,248684;6081,99557;6470,429816;6504,790227;7038,001674;7640,84899;8057,484685;8573,160259;8731,18926;8931,193725;9366,739961;9284,655681;10033,97322;10520,16696;11144,76834;12220,40012;12680,15278;12916,43895;13892,59759;14153,81035;15020,60039;14804,74012;15587,22669;16609,9282;16667,41806;17178,98641;17991,21688;18819,26682;19694,33448;20534,66647
3;PL432;Zielonogórski;;;;;;;;;;;4868,759646;4744,943567;4974,501629;5165,234539;5521,275987;5571,528786;6042,188069;6580,846569;6973,025118;7713,825613;8099,671352;8311,617082;8601,316438;8825,126824;9994,210029;10752,68127;11284,89532;12399,45458;12470,34974;12105,66474;13260,10259;14186,60338;14689,15595;15067,43426;15767,01414;16654,39784;16777,61909;17325,37626;18198,53253;19076,14347;20013,32695;20911,26372
1;PL5;Makroregion Poludniowo-Zachodni;;;;;;;;;;;5211,48058;5085,068903;5369,134256;5611,309302;6032,623959;6137,081553;6716,052348;7380,848114;7880,951756;8515,001359;9103,423449;9210,982581;9787,011326;9980,870121;10932,43096;11550,33896;12561,42513;14138,40731;14792,4085;14829,6168;16883,44878;18197,71953;18925,23492;18855,83068;19589,95559;20860,04224;20694,77958;21618,95971;22580,41927;23787,91863;24907,40525;26084,69872
2;PL51;Dolnoslaskie;;;;;;;;;;;5363,532056;5238,73735;5540,327743;5798,149769;6239,08361;6355,756194;6965,285741;7668,18888;8199,495594;8853,470553;9586,080916;9730,837872;10370,75794;10609,22114;11409,29251;12185,05698;13421,2297;15056,8073;15645,67914;15880,78132;18024,6234;19481,56459;20291,31933;20175,5248;20918,4288;22275,54894;22131,27135;23106,53178;24157,79956;25445,48277;26655,97282;27914,88165
3;PL514;Miasto Wroclaw;;;;;;;;;;;6971,239888;6665,915168;7139,780003;7616,773069;8290,978445;8545,782325;9468,877172;10514,39764;11051,19497;12549,56029;13448,64015;13535,22237;14852,61614;14888,79047;15726,01175;16156,02157;17671,26846;20073,35196;21687,94567;22368,00769;24806,52476;26311,35813;27834,02758;28913,39046;30695,51398;32762,33678;32816,94139;34093,62606;35802,59047;37620,66585;39470,6884;41270,94217
3;PL515;Jeleniogórski;;;;;;;;;;;5208,21802;5083,563696;5312,090041;5466,651233;5805,388607;5838,531937;6318,185958;6881,416966;7357,086158;7710,448453;8289,619152;8612,156383;8417,596894;8646,073067;9044,054617;9405,573189;9837,183534;10692,86312;11605,67782;11651,38989;12865,8111;13842,43449;15113,72207;15125,98805;15848,86298;16101,02334;15901,86049;16674,5198;17398,84252;18376,23168;19252,0941;20206,82648
3;PL516;Legnicko-Glogowski;;;;;;;;;;;7019,499266;6801,880099;7160,889972;7482,414751;8012,92562;8149,039108;8908,431941;9778,464563;10535,18305;11144,28269;12074,81349;11465,15314;12436,38126;12800,99829;15015,78629;17983,6416;21554,75064;23844,91239;22496,3029;22741,62346;28645,44383;31641,63365;30684,74612;27839,89723;27637,35419;28917,95299;27126,64343;28368,44923;28621,2466;29902,66203;30566,52665;31642,70035
3;PL517;Walbrzyski;;;;;;;;;;;4387,232726;4287,903656;4484,306019;4632,15078;4928,645174;4964,202283;5379,857415;5860,240389;6269,70664;6582,964316;7175,832259;7658,544586;7980,642808;8326,62442;8907,517572;9145,078583;9865,563293;10848,76543;11149,04275;11266,00478;11891,12946;12657,83247;13030,26856;12992,38411;13747,78076;14691,47831;14807,63593;15563,11361;16457,24552;17472,11103;18485,33501;19520,44438
3;PL518;Wroclawski;;;;;;;;;;;3598,182381;3623,665422;3893,345251;4128,645841;4520,031679;4665,896512;5187,569522;5802,289655;6361,978879;6859,806765;7394,931259;7621,129958;8505,916244;8752,936696;9035,414805;9520,138423;9983,657405;11840,66651;12857,78959;12907,38867;14636,51117;16109,45214;17560,64489;18022,10793;18278,16674;20384,49171;20942,95154;21701,84259;23029,27696;24211,04023;25544,55591;26741,43457
2;PL52;Opolskie;;;;;;;;;;;4793,650484;4661,296046;4896,696636;5095,785423;5461,630507;5530,689639;6023,261476;6581,480197;6993,384123;7572,597595;7788,352326;7796,777231;8193,918536;8259,591175;9622,852589;9803,464298;10188,93835;11597,22274;12424,20279;11903,39587;13517,65762;14400,07379;14871,76073;14928,60135;15619,89403;16617,0747;16374,82069;17134,22187;17816,80176;18770,95697;19604,97352;20522,95194
3;PL523;Nyski;;;;;;;;;;;3833,668521;3713,537478;3889,085682;4030,578029;4301,565255;4344,146024;4716,133667;5137,125014;5440,507291;5868,091255;6154,208766;6228,921741;6606,275399;6528,950037;6812,952582;7399,348901;7818,007123;8910,107229;9227,134967;9247,979753;10390,82995;11011,40466;11405,60089;11379,71723;11636,09778;12188,72883;12225,32236;12816,12657;13474,28879;14255,6476;15009,16246;15789,21052
3;PL524;Opolski;;;;;;;;;;;5399,650757;5259,589931;5532,773089;5768,21893;6193,938449;6279,72098;6848,40281;7493,257881;7973,668122;8648,603226;8819,941551;8786,517607;9196,15081;9352,094904;11396,65591;11321,11037;11685,65018;13293,5195;14442,41656;13579,68094;15500,39111;16544,67207;17062,488;17170,30822;18134,77463;19409,59538;18983,01841;19840,14603;20531,80799;21586,07919;22463,19547;23458,9658
1;PL6;Makroregion Pólnocny;;;;;;;;;;;5301,662483;5143,918074;5387,666729;5585,999445;5957,872144;5987,803905;6494,27975;7074,343027;7491,08372;8045,340484;8403,195894;8662,516416;9131,702358;9349,047996;10033,20984;10444,45489;11062,23221;12169,36854;12539,54622;12629,89815;13664,26498;14530,62629;15259,95194;15332,90309;15766,70315;16918,99458;17000,17429;17708,99165;18613,51867;19605,23746;20600,56892;21588,90976
2;PL61;Kujawsko-Pomorskie;;;;;;;;;;;5917,615993;5686,321575;5884,379623;6005,747347;6318,753911;6221,314097;6657,655793;7152,044044;7469,235493;8021,717122;8355,077331;8697,972962;9082,928983;9245,140343;9939,179441;10200,37405;10842,90726;11925,99222;12415,91467;12176,43096;13223,09294;13944,1004;14493,29546;14739,52646;15158,05305;16252,40005;16247,80963;16899,10798;17702,91282;18618,20322;19519,08863;20429,11548
3;PL613;Bydgosko-Torunski;;;;;;;;;;;8056,776801;7560,498038;7806,706523;7980,286567;8362,304949;8314,908436;8881,25233;9523,71291;9923,467256;10483,7007;10917,13775;11362,43257;11781,42059;11951,15106;12568,23192;13197,35391;14077,82118;15506,77418;16212,45204;15874,41219;17023,34684;17921,7426;18818,23178;18673,25852;19272,25747;20742,68483;20670,88095;21444,86269;22400,7893;23497,66537;24567,51641;25645,82615
