"","X","nuts_2","nuts_1","country","trade_center","num_trade_centers","capital","education","catholics","latitude","longitude","mountain","border_region","university_1500","coast_region","printingpress_pre1500","hanse","imperial","agri","altitude","dist_border","dist_coast","dist_trade","east_germany","bishop","mining","eqi100","residence","trade_year","Region","AREA","Year","AGSH","GDP","GDP_11","INDSH","POP","SERSH","GDP_ln","GDP_11_ln","POP_ln","AREA_ln","education_ln","catholics_ln","dist_border_ln","dist_coast_ln","dist_trade_ln","eqi100_ln","agri_ln","AGSH_ln","SERSH_ln","INDSH_ln"
"DE24.1960",25,"DE24","DE2","Germany",0,0,0,25.2,31.7900009155273,50.0784058204064,11.3724228785588,1,1,0,0,1,0,0,1.31707691918165,439.830770639273,0.765744474071722,3.74931546357962,0.630286418474638,0,1,0,78.0899963378906,1,0,"Oberfranken, Regierungsbezirk",7232,"1960",0.198,7406,11788,0.537,1087,0.266,8.91004576147356,9.37483734385759,6.99117688712121,8.88627090207201,3.22684399451738,3.45915180372193,-0.266906749656085,1.32157328027388,-0.461580930411176,4.35786196077857,0.275414825901243,-1.6194882482876,-1.32425897020044,-0.621757184473272
"DE25.1960",26,"DE25","DE2","Germany",1,1,0,26.7,31.7900009155273,49.3977632522583,10.8913815021515,0,0,0,0,1,0,1,1.48733333637888,356.066668192546,1.43662457664808,4.12320846319199,0,0,0,0,78.0899963378906,1,13,"Mittelfranken, Regierungsbezirk",7245,"1960",0.172,10771,17143,0.491,1374,0.337,9.28461261635077,9.74934520600748,7.22548147278229,8.88806685475478,3.2846635654062,3.45915180372193,0.362296318021685,1.41663161349243,-Inf,4.35786196077857,0.396984809389887,-1.76026080216868,-1.08767234862978,-0.711311151187616
"DE26.1960",27,"DE26","DE2","Germany",0,0,0,26.1,31.7900009155273,49.9710048039754,9.90336219469707,0,0,0,0,1,0,1,1.6747500094916,249.433334350586,1.72111839056015,3.57535382111867,0.690613945325216,0,1,0,78.0899963378906,0,0,"Unterfranken, Regierungsbezirk",8531,"1960",0.262,6818,10852,0.441,1090,0.297,8.82732145269785,9.29210467377882,6.99393297522319,9.05146186690869,3.26193531432865,3.45915180372193,0.542974306589188,1.27406414219096,-0.370174301173047,4.35786196077857,0.515663906073713,-1.33941077522104,-1.21402314017944,-0.818710403535291
"DE27.1960",28,"DE27","DE2","Germany",1,1,0,24,31.7900009155273,48.1286634717669,10.4726956912449,1,1,0,0,1,0,1,1.71257143022014,584.114288330078,0.586558607806053,3.3386709690094,0,0,1,0,78.0899963378906,1,13,"Schwaben, Regierungsbezirk",9994,"1960",0.235,9571,15234,0.461,1358,0.304,9.16649297219591,9.63128505093273,7.21376830811864,9.20974019190415,3.17805383034795,3.45915180372193,-0.533482687823021,1.2055728143298,-Inf,4.35786196077857,0.537996001361815,-1.44816976483798,-1.19072757757592,-0.774357235985488
"DE30.1960",29,"DE30","DE3","Germany",1,1,1,35.4,31.7900009155273,52.5068702697754,13.4244012832642,0,0,0,0,0,1,0,1.24999999557394,37.2000007629395,0.774605810642242,1.57808065414429,0,0,0,0,83.9400024414062,0,6,"Berlin",892,"1960",0.009,24782,39445,0.508,3269,0.483,10.1178728621764,10.5826625755292,8.09223940672421,6.79346613258001,3.56671182013973,3.45915180372193,-0.255401010454999,0.456209332742553,-Inf,4.43010228699058,0.223143547773362,-4.71053070164592,-0.727738625329564,-0.677273831403655
"DE40.1960",30,"DE40","DE4","Germany",1,1,0,30.9222222222222,31.7900009155273,52.389845530192,13.4539355172051,0,1,1,0,0,1,0,1.35288888833786,62.7944451438056,0.793112312753995,1.66130958331956,0,1,1,1,83.8899993896484,1,10,"Brandenburg",29484,"1960",0.252,14229,22648,0.506,2655,0.242,9.56303741454569,10.0278268267917,7.88419993367604,10.2916030223092,3.43147509119563,3.45915180372193,-0.231790437169097,0.507606196960178,-Inf,4.42950640958258,0.302242223375813,-1.37832619147071,-1.41881755282545,-0.681218609694672
"DE50.1960",31,"DE50","DE5","Germany",1,2,0,23.8,31.7900009155273,53.3329734802246,8.66088676452636,0,0,0,1,0,1,0,1.38049999638941,4.19999990612269,0.220292617566884,0.219224324449897,0,0,1,0,83.3300018310547,0,10,"Bremen",419,"1960",0.019,7199,11458,0.415,706,0.566,8.8816974064693,9.34644345496852,6.55961523749324,6.03787091992214,3.16968558067743,3.45915180372193,-1.51279853655293,-1.51765976085917,-Inf,4.42280865036765,0.32244574977265,-3.9633162998157,-0.569161200778954,-0.879476758751439
"DE60.1960",32,"DE60","DE6","Germany",1,1,0,29.5,31.7900009155273,53.5667304992676,10.0301208496094,0,0,0,0,1,1,1,1.29800000316949,8.30000019073486,0.751542270183563,0.198687940835953,0,0,1,0,83.5100021362305,0,8,"Hamburg",755,"1960",0.015,24958,39725,0.395,1832,0.59,10.1249496910678,10.5897359914049,7.51316354523408,6.62671774924902,3.38439026334577,3.45915180372193,-0.285627823621701,-1.61601982157333,-Inf,4.42496641074567,0.260824620723724,-4.19970507787993,-0.527632742082372,-0.928869514081015
"DE71+DE72.1960",33,"DE71+DE72","DE7","Germany",1,1,0,28.0526315789474,31.7900009155273,50.1814482839484,8.66671968761243,1,0,0,0,1,1,1,1.50236841320165,226.078948171515,1.3140516500724,3.25649089562266,0,0,0,0,76.3099975585938,0,13,"Darmstadt and Giessen",12826,"1960",0.104,31154,49586,0.482,3558,0.414,10.3466979268866,10.8114638148062,8.17695386822578,9.45922963970881,3.33408244499941,3.45915180372193,0.273115226803141,1.18065020324505,-Inf,4.33480395930827,0.407042805024045,-2.26336437984076,-0.881889305156823,-0.729811164931537
"DE73.1960",34,"DE73","DE7","Germany",1,1,0,23,31.7900009155273,51.0936758858817,9.50636073521205,0,0,0,0,0,0,0,1.40385711952866,246.657141549246,2.28990939685277,2.44293005125863,0,0,0,0,76.3099975585938,0,6,"Kassel, Regierungsbezirk",8289,"1960",0.232,7957,12666,0.419,1256,0.349,8.98180732337753,9.44667651707638,7.13568734702814,9.02268461359153,3.13549421592915,3.45915180372193,0.828512252090332,0.8931981595524,-Inf,4.33480395930827,0.339223533707557,-1.46101790731583,-1.05268335677971,-0.869884359059999
"DE80.1960",35,"DE80","DE8","Germany",1,4,0,26.5,31.7900009155273,53.8333740234375,12.5655313597785,0,1,1,1,1,1,0,1.63961112058635,34.4500000609292,0.289506192008654,0.328584363891019,0,1,1,0,83.25,1,9,"Mecklenburg-Vorpommern",23194,"1960",0.346,11376,18107,0.382,2107,0.272,9.33926115204302,9.80405388282064,7.65302041380419,10.0516489035166,3.27714473299218,3.45915180372193,-1.23957859356689,-1.11296165853115,-Inf,4.42184812886055,0.494459092124648,-1.06131650392441,-1.30195321268614,-0.962334670375562
"DE91+DE92.1960",36,"DE91+DE92","DE9","Germany",1,4,0,22.5611111111111,31.7900009155273,52.1651123894585,10.0184534920586,0,0,0,0,1,1,1,1.50033332819124,189.561112933689,1.73528274562624,1.48011925154262,0,0,1,1,82.9899978637695,0,13,"Statistische Regionen Braunschweig und Hannover",17148,"1960",0.128,24859,39567,0.474,3253,0.397,10.1209751389942,10.585750716494,8.08733292647335,9.74963682771787,3.11622767679609,3.45915180372193,0.551170365900155,0.392122659896638,-Inf,4.41872009286954,0.405687302215385,-2.05572501506252,-0.923818998294947,-0.746547957287061
"DE93.1960",37,"DE93","DE9","Germany",1,1,0,20.3,31.7900009155273,53.1696922995828,9.79724303158846,0,0,0,1,1,1,1,1.26109090744232,36.3454548662359,0.809581883928992,0.560459947044199,0,0,1,0,82.9899978637695,1,7,"Statistische Region Lüneburg",15495,"1960",0.263,9614,15301,0.388,1534,0.349,9.17097564845391,9.63567346472181,7.3356339819272,9.64827267022185,3.01062088604774,3.45915180372193,-0.211237357269216,-0.578997498355646,-Inf,4.41872009286954,0.231977145932543,-1.33560124680437,-1.05268335677971,-0.946749939358864
"DE94.1960",38,"DE94","DE9","Germany",1,1,0,21,31.7900009155273,53.0488267786363,7.90258177588968,0,1,0,1,0,1,0,1.20147058581821,19.9882352878066,0.350303253487629,0.416502048425815,0,0,1,0,82.9899978637695,0,7,"Statistische Region Weser-Ems",14971,"1960",0.257,13184,20985,0.382,1854,0.361,9.48675925214925,9.95156317576769,7.5251007461258,9.61387027544984,3.04452243772342,3.45915180372193,-1.04895606110379,-0.875863899198102,-Inf,4.41872009286954,0.183546294678079,-1.35867919408692,-1.01887732064926,-0.962334670375562
"DEA1.1960",39,"DEA1","DEA","Germany",0,0,0,23.1,31.7900009155273,51.3391367594401,6.77312278747559,0,1,0,0,0,1,1,1.62766667642916,104.339999516805,0.486266326904297,1.92579699357351,0.46777974764506,0,0,1,78.1399993896484,0,0,"Düsseldorf, Regierungsbezirk",5291,"1960",0.03,51711,82306,0.583,5376,0.386,10.8534258038225,11.3181992880175,8.58969988220299,8.57376254290413,3.13983261752775,3.45915180372193,-0.720998807432108,0.655339904691615,-0.759757718533091,4.35850208181592,0.487147502409259,-3.50655789731998,-0.951917909517306,-0.539568092631645
"DEA2.1960",40,"DEA2","DEA","Germany",1,2,0,27.5,31.7900009155273,50.8593031565348,6.78393097718557,0,1,1,0,1,1,1,1.54099997932353,168.966668446859,0.564216360760232,2.15730868776639,0,0,1,1,78.1399993896484,1,13,"Köln, Regierungsbezirk",7365,"1960",0.063,27285,43428,0.508,3063,0.428,10.2140923796203,10.6788596733517,8.02715010683277,8.90449432889673,3.31418600467253,3.45915180372193,-0.572317482677586,0.768861466934317,-Inf,4.35850208181592,0.432431542920412,-2.7646205525906,-0.84863208340034,-0.677273831403655
"DEA3.1960",41,"DEA3","DEA","Germany",1,1,0,21.4,31.7900009155273,51.8392271995545,7.31764763593674,0,1,0,0,1,1,0,1.32750001309316,59.0125007629395,0.487748082377948,1.44732029736042,0,0,1,1,78.1399993896484,0,8,"Münster, Regierungsbezirk",6911,"1960",0.107,16620,26453,0.558,2259,0.336,9.71836206840944,10.1831248524048,7.722677516468,8.8408696240914,3.06339092202781,3.45915180372193,-0.717956231054153,0.369713775856885,-Inf,4.35850208181592,0.283297483996978,-2.23492644452023,-1.09064411901893,-0.583396316600826
"DEA4.1960",42,"DEA4","DEA","Germany",1,2,0,20.7,31.7900009155273,51.9688415527344,8.74054118565151,0,0,0,0,0,1,1,1.60928572322169,125.057144165039,1.49966471535819,1.52042777197702,0,0,1,0,78.1399993896484,1,7,"Detmold, Regierungsbezirk",6523,"1960",0.147,12023,19136,0.527,1606,0.327,9.39457676097491,9.85932665675036,7.38150189450671,8.7830896717961,3.03013370027132,3.45915180372193,0.405241560028614,0.418991724196741,-Inf,4.35850208181592,0.475790430381653,-1.9173226922034,-1.11779510808488,-0.640554730440775
"DEA5.1960",43,"DEA5","DEA","Germany",1,2,0,20.1,31.7900009155273,51.3822682698568,7.72043498357137,0,0,0,0,1,1,1,1.38325001270345,224.074997901916,1.0628278652827,1.92924536267917,0,0,0,1,78.1399993896484,1,8,"Arnsberg, Regierungsbezirk",8008,"1960",0.053,29264,46578,0.604,3598,0.344,10.2841133706306,10.7488836056337,8.18813341451048,8.98819632099506,3.00071981506503,3.45915180372193,0.0609331533052996,0.657128922661703,-Inf,4.35850208181592,0.324435811979852,-2.93746336543002,-1.06711362160874,-0.504181081047322
"DEB1.1960",44,"DEB1","DEB","Germany",0,0,0,19.6,31.7900009155273,50.2691424976696,7.50014595551924,1,0,0,0,0,0,0,1.21899999661035,312.454541986639,0.964634310115466,2.9368015202609,0.814672914418307,0,0,0,80.5800018310547,1,0,"Statistische Region Koblenz",8073,"1960",0.222,7564,12040,0.406,1268,0.372,8.93115542977835,9.39598971886281,7.14519613499717,8.99628043939502,2.97552956623647,3.45915180372193,-0.0360062027123002,1.07732107085934,-0.204968578298593,4.38925050248664,0.198030847718454,-1.50507789710986,-0.988861424708991,-0.901402119380404
"DEB2.1960",45,"DEB2","DEB","Germany",0,0,0,25.7,31.7900009155273,49.9390785217285,6.69565687179565,1,1,0,0,1,0,0,1.22180000834998,361.059997558594,0.267647802829742,2.54572749137878,0.77951009273529,0,1,0,80.5800018310547,0,0,"Statistische Region Trier",4924,"1960",0.384,2264,3603,0.282,459,0.334,7.72488843932307,8.18952211074809,6.12905021006055,8.50187648730434,3.24649099190117,3.45915180372193,-1.31808333129379,0.934416460384191,-0.249089642864098,4.38925050248664,0.200325188067692,-0.95711272639441,-1.09661428600544,-1.26584820804402
"DEB3.1960",46,"DEB3","DEB","Germany",0,0,0,25.3,31.7900009155273,49.4526330947876,8.02260317802429,0,1,1,0,1,1,1,1.63189999541502,230.369996643066,0.421920705586672,3.78404855728149,0.727006298303604,0,1,0,80.5800018310547,1,0,"Statistische Region Rheinhessen-Pfalz",6851,"1960",0.17,11201,17828,0.479,1690,0.351,9.32375833901174,9.78852553406645,7.43248380791712,8.8321499060029,3.23080439573347,3.45915180372193,-0.862937884055199,1.33079448336985,-0.318820138069908,4.38925050248664,0.489744977345156,-1.77195684193188,-1.04696905551627,-0.736054681571222
"DEC0.1960",47,"DEC0","DEC","Germany",0,0,0,19.7,31.7900009155273,49.37424659729,6.96450551350911,0,1,0,0,0,0,0,1.4633333582101,274.566670735677,0.157424807858964,3.05937242507934,0.451576987902323,0,0,1,85.4800033569336,0,0,"Saarland",2569,"1960",0.084,7691,12241,0.542,1073,0.374,8.94780609305705,9.41254625207551,6.9782137426307,7.85127199710988,2.98061863574394,3.45915180372193,-1.84880734513236,1.11820980508714,-0.795009404820024,4.44828246972251,0.380716955419038,-2.47693848013882,-0.983499481567605,-0.612489277542491
"DED2.1960",48,"DED2","DED","Germany",1,1,0,33.8,31.7900009155273,51.1596027721058,14.1522254076871,0,1,0,0,1,0,0,1.37981818371971,208.809089660644,0.249204933643341,2.79446619207209,0,1,0,1,86.4400024414062,1,7,"Dresden, NUTS 2-Region",7931,"1960",0.116,11462,18243,0.656,1885,0.227,9.34679249511168,9.81153672378822,7.54168309988211,8.97853441008332,3.52046080248897,3.45915180372193,-1.38947969433809,1.02764110163049,-Inf,4.45945055988263,0.321951739561451,-2.15416508787577,-1.48280526150073,-0.421594490038048
"DED4.1960",49,"DED4","DED","Germany",1,1,0,29.7,31.7900009155273,50.690175374349,12.7252295811971,1,1,0,0,1,0,0,1.37516666132261,441.75,0.240381562771897,3.38822573423386,0,1,0,0,86.4400024414062,1,6,"Chemnitz, NUTS 2-Region",6524,"1960",0.083,12848,20450,0.732,2112,0.184,9.46094343618654,9.92573816147095,7.65539064482615,8.78324296374091,3.39114704580865,3.45915180372193,-1.42552777322271,1.22030640214817,-Inf,4.45945055988263,0.318574932008035,-2.48891467118554,-1.69281952137315,-0.311974765020825
"DED5.1960",50,"DED5","DED","Germany",1,1,0,33.9,31.7900009155273,51.3108717600504,12.6720434824626,0,0,1,0,1,0,0,1.79250000894866,139.733336130778,0.852910945812862,2.80232151349386,0,1,0,1,86.4400024414062,0,6,"Leipzig, NUTS 2-Region",3965,"1960",0.123,9098,14480,0.635,1519,0.242,9.11580988812995,9.58052366593971,7.32580750259577,8.28526113406895,3.5234150143864,3.45915180372193,-0.159100138097893,1.03044818561979,-Inf,4.45945055988263,0.583611298483917,-2.09557092360972,-1.41881755282545,-0.454130280089445
"DEE0.1960",51,"DEE0","DEE","Germany",1,1,0,24.6,31.7900009155273,51.9096878596715,11.7566148212978,0,0,0,0,1,1,0,1.66635715243313,104.678570883615,1.4441385098866,2.04841737236295,0,1,1,1,81.4300003051758,1,12,"Sachsen-Anhalt",20450,"1960",0.199,19287,30699,0.578,3347,0.223,9.8671865728098,10.3319853597549,8.11581970121133,9.92573816147095,3.20274644293832,3.45915180372193,0.367512956844612,0.717067481512958,-Inf,4.39974375922675,0.510639897979903,-1.61445045425764,-1.50058350752202,-0.54818141030976
"DEF0.1960",52,"DEF0","DEF","Germany",1,1,0,22.8,31.7900009155273,54.1326049804687,9.94921398162842,0,1,0,1,1,1,1,1.45446665925237,21.0599999109904,0.261805284892519,0.201992940918232,0,0,1,0,90.3000030517578,1,8,"Schleswig-Holstein",15800,"1960",0.161,15155,24121,0.393,2317,0.447,9.6260857894919,10.0908381093515,7.74802852443238,9.66776521901506,3.1267605359604,3.45915180372193,-1.34015423895486,-1.5995225281409,-Inf,4.50313749421871,0.374639276210072,-1.82635091399767,-0.805196684368568,-0.933945667112876
"DEG0.1960",53,"DEG0","DEG","Germany",1,1,0,27.9,31.7900009155273,50.9007571676503,11.1068340384442,1,0,1,0,1,1,1,1.52265216925439,323.378258083178,1.2296887351119,2.88586597857268,0,1,0,0,91.6699981689453,1,10,"Thüringen",16173,"1960",0.188,15705,24997,0.605,2520,0.206,9.66173441197275,10.1265110966498,7.83201418050547,9.69109846411978,3.32862668882732,3.45915180372193,0.206761076474383,1.05982502080238,-Inf,4.51819515199927,0.420453662572666,-1.67131331615219,-1.57987911019256,-0.502526820951296
"FR10.1960",54,"FR10","FR1","France",1,1,1,39.7,62.3699989318848,48.7961931228638,2.33265197277069,0,0,1,0,1,0,0,1.72150001022028,80.6624999046326,1.51220418512821,1.54775685071945,0,0,0,1,73.5,1,6,"Île de France",12012,"1960",0.019,100635,139425,0.432,8470,0.549,11.5192553886651,11.8452821012578,9.0442857876461,9.39366142910322,3.68135118769314,4.13308437341257,0.413568311714059,0.436806689651602,-Inf,4.29728540621879,0.543196009733287,-3.9633162998157,-0.599656837472606,-0.839329690738027
"FR21.1960",55,"FR21","FR2","France",1,2,0,19.6,62.3699989318848,48.7780752182007,4.57741665840149,0,1,0,0,1,0,0,1.87100002241671,192.074998855591,1.04645131155849,2.30004477500916,0,0,1,0,65.629997253418,0,13,"Champagne-Ardenne",25606,"1960",0.215,8085,11201,0.417,1206,0.368,8.99776577201121,9.32375833901174,7.09506437728713,10.1505819780061,2.97552956623647,4.13308437341257,0.0454047367938736,0.832928590140904,-Inf,4.18403286663614,0.626473059273091,-1.53711725085447,-0.999672340813206,-0.874669057183336
"FR22.1960",56,"FR22","FR2","France",0,0,0,21.6,62.3699989318848,49.6116358439128,2.77525242169698,0,1,0,1,1,0,0,1.97099999940263,94.9666646321614,0.821631888548533,1.10058285792668,0.818377176920574,0,0,0,71.8499984741211,0,0,"Picardie",19399,"1960",0.224,9823,13609,0.418,1481,0.359,9.19248185367487,9.51848661756032,7.3004728142678,9.87297679733111,3.07269331469012,4.13308437341257,-0.196462808379342,0.0958399103147762,-0.200431952171786,4.27458059128803,0.678541027867503,-1.4961092271271,-1.02443289049386,-0.872273846457381
"FR23.1960",57,"FR23","FR2","France",1,1,0,19.3,62.3699989318848,49.3686084747314,0.988852798938751,0,1,0,1,1,0,0,1.97300001071151,147.200004577637,0.520467966794968,0.382295534014702,0,0,1,0,64.2900009155273,0,6,"Haute-Normandie",12318,"1960",0.178,9712,13455,0.402,1398,0.42,9.18111751329928,9.50710606316101,7.24279792279376,9.41881688624699,2.96010509591084,4.13308437341257,-0.653026935962242,-0.961561320234737,-Inf,4.16340411239418,0.679555232469525,-1.72597172869005,-0.867500567704723,-0.911303190363116
"FR24.1960",58,"FR24","FR2","France",1,2,0,24,62.3699989318848,47.5135040283203,1.63028905789057,0,0,1,0,1,0,0,1.52250000382628,131.600002288819,2.29663397868474,2.18811500072479,0,0,1,0,74.9499969482422,0,6,"Centre",39151,"1960",0.313,11456,15871,0.332,1858,0.355,9.34626888920043,9.67224882350756,7.52725591937378,10.5751812438769,3.17805383034795,4.13308437341257,0.831444563462879,0.783040442924767,-Inf,4.31682118383136,0.420353723115071,-1.16155208844198,-1.03563748950672,-1.10262031006565
"FR25.1960",59,"FR25","FR2","France",0,0,0,25.2,62.3699989318848,48.919620513916,-0.546847637742759,0,1,1,1,1,0,0,1.84099998893592,148.433334350586,0.397416656215986,0.354549090067546,1.2559380531311,0,0,0,72.5299987792969,0,0,"Basse-Normandie",17589,"1960",0.403,7802,10809,0.269,1208,0.328,8.9621353900666,9.2881343994162,7.09672137849476,9.77502898563232,3.22684399451738,4.13308437341257,-0.922770036768447,-1.03690846567867,0.227882746074205,4.284000252545,0.61030889624112,-0.908818717035454,-1.11474167059799,-1.3130438993803
"FR26.1960",60,"FR26","FR2","France",1,1,0,23.9,62.3699989318848,47.274079322815,4.11716669797897,0,0,0,0,1,0,0,1.85650000008375,324.449989318848,1.96541604399681,3.34175896644592,0,0,1,0,72.1500015258789,0,6,"Bourgogne",31582,"1960",0.293,10589,14670,0.343,1439,0.364,9.26757100543045,9.59355987113703,7.27170370688737,10.3603426170266,3.17387845893747,4.13308437341257,0.675703950135019,1.20649730502465,-Inf,4.27874730636858,0.618692994680109,-1.22758266996507,-1.0106014113454,-1.0700248318162
"FR30.1960",61,"FR30","FR3","France",0,0,0,24.6,62.3699989318848,50.5211906433105,2.7604867219925,0,1,0,1,1,0,1,1.63499999951762,98.1499977111815,0.263838499784469,0.622115731239319,0.878638386726381,0,0,1,73.4400024414062,0,0,"Nord - Pas-de-Calais",12414,"1960",0.109,23889,33097,0.536,3660,0.355,10.0811733809256,10.4071979228165,8.20521842639541,9.4265801469736,3.20274644293832,4.13308437341257,-1.33241810626771,-0.474629140464825,-0.129381857606822,4.29646877955578,0.491642804054183,-2.21640739675299,-1.03563748950672,-0.623621117911335
"FR41.1960",62,"FR41","FR4","France",1,1,0,21.7,62.3699989318848,48.7883911132812,6.10504007339478,0,1,0,0,1,0,1,1.85600001039503,303.67499923706,0.523006498813629,2.86865431070328,0,0,0,0,66.9000015258789,0,7,"Lorraine",23547,"1960",0.17,15608,21624,0.434,2194,0.396,9.65553888230295,9.98155908795628,7.69348164083518,10.0667537027949,3.07731226054641,4.13308437341257,-0.648161388964533,1.05384303852427,-Inf,4.20319898994254,0.618423639964779,-1.77195684193188,-0.926341067727656,-0.834710744881732
